,ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,ec,ws,hour,month,ec_shift
6979,9115,2014-07-15 19:00:00,-6.4,-12.1,996.0,6.42,A,216.0,5.375278407684165,1.8594181177018698,19,7,5.429345628954441
6980,9116,2014-07-15 20:00:00,-5.7,-11.4,995.0,1.64,A,234.0,5.455321115357702,0.494696241836107,20,7,5.3471075307174685
6981,9117,2014-07-15 21:00:00,-8.6,-11.4,987.0,2.325,A,210.0,5.3471075307174685,0.8437200390393197,21,7,5.375278407684165
6982,9118,2014-07-15 22:00:00,-7.9,-12.1,992.0,1.64,A,216.0,5.375278407684165,0.494696241836107,22,7,5.455321115357702
6983,9119,2014-07-15 23:00:00,-9.3,-12.9,991.0,2.765,A,210.0,5.3471075307174685,1.0170406349742982,23,7,5.3471075307174685
6984,9120,2014-07-16 00:00:00,-9.3,-13.6,1000.0,2.14,A,228.0,5.429345628954441,0.7608058290337602,0,7,5.375278407684165
6985,9121,2014-07-16 01:00:00,-10.7,-10.7,997.0,1.515,A,219.0,5.389071729816501,0.4154154389613324,1,7,5.3471075307174685
6986,9122,2014-07-16 02:00:00,-10.7,-11.4,1000.0,2.2,A,222.0,5.402677381872279,0.7884573603642703,2,7,5.429345628954441
6987,9123,2014-07-16 03:00:00,-10.0,-13.6,982.0,2.515,A,240.0,5.480638923341991,0.9222728035517026,3,7,5.389071729816501
6988,9124,2014-07-16 04:00:00,-10.7,-12.1,989.0,2.915,A,228.0,5.429345628954441,1.0698698198024557,4,7,5.402677381872279
6989,9125,2014-07-16 05:00:00,-9.3,-12.9,993.0,4.705,A,222.0,5.402677381872279,1.548625773037343,5,7,5.480638923341991
6990,9126,2014-07-16 06:00:00,-10.0,-10.0,990.0,7.12,A,237.0,5.4680601411351315,1.9629077254238845,6,7,5.429345628954441
6991,9127,2014-07-16 07:00:00,-9.3,-10.7,997.0,10.25,A,210.0,5.3471075307174685,2.327277705584417,7,7,5.402677381872279
6992,9128,2014-07-16 08:00:00,-9.3,-10.0,982.0,12.255,A,228.0,5.429345628954441,2.505934016980076,8,7,5.4680601411351315
6993,9129,2014-07-16 09:00:00,-6.4,-11.4,988.0,15.045,A,222.0,5.402677381872279,2.7110457100820087,9,7,5.3471075307174685
6994,9130,2014-07-16 10:00:00,-7.1,-8.6,988.0,15.835,A,237.0,5.4680601411351315,2.7622226799906033,10,7,5.429345628954441
6995,9131,2014-07-16 11:00:00,-5.0,-11.4,992.0,2.015,A,216.0,5.375278407684165,0.7006191953986464,11,7,5.402677381872279
6996,9132,2014-07-16 12:00:00,-5.0,-10.0,992.0,2.915,A,240.0,5.480638923341991,1.0698698198024557,12,7,5.4680601411351315
6997,9133,2014-07-16 13:00:00,-5.0,-9.3,994.0,1.64,A,216.0,5.375278407684165,0.494696241836107,13,7,5.375278407684165
6998,9134,2014-07-16 14:00:00,-5.0,-10.7,997.0,3.655,A,225.0,5.41610040220442,1.2960960932017418,14,7,5.480638923341991
6999,9135,2014-07-16 15:00:00,-4.3,-7.1,991.0,2.855,A,228.0,5.429345628954441,1.0490718431079735,15,7,5.375278407684165
7000,9136,2014-07-16 16:00:00,-6.4,-6.4,986.0,3.995,A,225.0,5.41610040220442,1.385043579218238,16,7,5.41610040220442
7001,9137,2014-07-16 17:00:00,-5.0,-7.9,1000.0,2.265,A,210.0,5.3471075307174685,0.8175747589349974,17,7,5.429345628954441
7002,9138,2014-07-16 18:00:00,-6.4,-9.3,989.0,2.265,A,237.0,5.4680601411351315,0.8175747589349974,18,7,5.41610040220442
7003,9139,2014-07-16 19:00:00,-6.4,-9.3,999.0,4.43,A,216.0,5.375278407684165,1.4883995840570443,19,7,5.3471075307174685
7004,9140,2014-07-16 20:00:00,-7.1,-9.3,1001.0,2.515,A,240.0,5.480638923341991,0.9222728035517026,20,7,5.4680601411351315
7005,9141,2014-07-16 21:00:00,-5.7,-9.3,987.0,2.09,A,207.0,5.332718793265369,0.7371640659767196,21,7,5.375278407684165
7006,9142,2014-07-16 22:00:00,-5.0,-7.1,993.0,3.665,A,207.0,5.332718793265369,1.2988283353386147,22,7,5.480638923341991
7007,9143,2014-07-16 23:00:00,-5.0,-8.6,999.0,2.915,A,225.0,5.41610040220442,1.0698698198024557,23,7,5.332718793265369
7008,9144,2014-07-17 00:00:00,-5.7,-7.9,1001.0,4.33,A,222.0,5.402677381872279,1.4655675420143985,0,7,5.332718793265369
7009,9145,2014-07-17 01:00:00,-5.7,-10.0,986.0,6.87,A,216.0,5.375278407684165,1.927164106234258,1,7,5.41610040220442
7010,9146,2014-07-17 02:00:00,-5.0,-10.7,990.0,9.035,A,231.0,5.442417710521793,2.201105924044192,2,7,5.402677381872279
7011,9147,2014-07-17 03:00:00,-6.4,-7.9,998.0,2.64,A,213.0,5.3612921657094255,0.9707789171582248,3,7,5.375278407684165
7012,9148,2014-07-17 04:00:00,-7.1,-10.0,999.0,3.53,A,228.0,5.429345628954441,1.2612978709452054,4,7,5.442417710521793
7013,9149,2014-07-17 05:00:00,-6.4,-7.1,986.0,2.765,A,210.0,5.3471075307174685,1.0170406349742982,5,7,5.3612921657094255
7014,9150,2014-07-17 06:00:00,-7.1,-10.0,982.0,4.305,A,225.0,5.41610040220442,1.459777137879694,6,7,5.429345628954441
7015,9151,2014-07-17 07:00:00,-6.4,-10.0,986.0,2.14,A,219.0,5.389071729816501,0.7608058290337602,7,7,5.3471075307174685
7016,9152,2014-07-17 08:00:00,-4.3,-6.4,1000.0,4.77,A,216.0,5.375278407684165,1.5623463049002497,8,7,5.41610040220442
7017,9153,2014-07-17 09:00:00,-4.3,-9.3,992.0,3.415,A,207.0,5.332718793265369,1.2281774930227534,9,7,5.389071729816501
7018,9154,2014-07-17 10:00:00,-5.7,-9.3,991.0,3.29,A,237.0,5.4680601411351315,1.1908875647772805,10,7,5.375278407684165
7019,9155,2014-07-17 11:00:00,-4.3,-7.1,988.0,4.955,A,234.0,5.455321115357702,1.6003971677819513,11,7,5.332718793265369
7020,9156,2014-07-17 12:00:00,-2.9,-8.6,995.0,6.495,A,489.0,6.192362489474872,1.871032650122563,12,7,5.4680601411351315
7021,9157,2014-07-17 13:00:00,-4.3,-7.1,999.0,1.89,A,531.0,6.274762021241939,0.636576829071551,13,7,5.455321115357702
7022,9158,2014-07-17 14:00:00,-3.6,-7.9,991.0,3.405,A,564.0,6.335054251498059,1.2252449396014757,14,7,6.192362489474872
7023,9159,2014-07-17 15:00:00,-2.1,-7.1,997.0,4.42,A,513.0,6.240275845170769,1.4861396960896067,15,7,6.274762021241939
7024,9160,2014-07-17 16:00:00,-5.0,-7.1,984.0,2.765,A,564.0,6.335054251498059,1.0170406349742982,16,7,6.335054251498059
7025,9161,2014-07-17 17:00:00,-7.9,-9.3,986.0,2.78,A,555.0,6.318968113746434,1.0224509277025455,17,7,6.240275845170769
7026,9162,2014-07-17 18:00:00,-5.7,-5.7,984.0,1.89,A,537.0,6.285998094508865,0.636576829071551,18,7,6.335054251498059
7027,9163,2014-07-17 19:00:00,-5.7,-10.0,994.0,2.515,A,603.0,6.401917196727186,0.9222728035517026,19,7,6.318968113746434
7028,9164,2014-07-17 20:00:00,-8.6,-9.3,985.0,1.89,A,666.0,6.501289670540389,0.636576829071551,20,7,6.285998094508865
7029,9165,2014-07-17 21:00:00,-6.4,-7.1,1000.0,2.015,A,672.0,6.51025834052315,0.7006191953986464,21,7,6.401917196727186
7030,9166,2014-07-17 22:00:00,-6.4,-7.1,1002.0,2.765,A,651.0,6.478509642208569,1.0170406349742982,22,7,6.501289670540389
7031,9167,2014-07-17 23:00:00,-5.0,-7.9,997.0,3.405,A,591.0,6.3818160174060985,1.2252449396014757,23,7,6.51025834052315
7032,9168,2014-07-18 00:00:00,-6.4,-3.6,989.0,3.165,A,573.0,6.35088571671474,1.1521530555961395,0,7,6.478509642208569
7033,9169,2014-07-18 01:00:00,-5.0,-5.7,991.0,2.64,A,582.0,6.366470447731438,0.9707789171582248,1,7,6.3818160174060985
7034,9170,2014-07-18 02:00:00,-5.0,-3.6,994.0,2.655,A,594.0,6.386879319362645,0.9764446546939021,2,7,6.35088571671474
7035,9171,2014-07-18 03:00:00,-4.3,-7.1,997.0,3.04,A,600.0,6.396929655216146,1.1118575154181303,3,7,6.366470447731438
7036,9172,2014-07-18 04:00:00,-5.0,-7.9,995.0,5.08,A,630.0,6.4457198193855785,1.6253112615903906,4,7,6.386879319362645
7037,9173,2014-07-18 05:00:00,-6.4,-7.9,1002.0,6.995,A,642.0,6.464588303689961,1.9451956081174444,5,7,6.396929655216146
7038,9174,2014-07-18 06:00:00,-8.6,-7.9,988.0,9.875,A,657.0,6.48768401848461,2.2900063107871858,6,7,6.4457198193855785
7039,9175,2014-07-18 07:00:00,-7.1,-9.3,988.0,13.145,A,669.0,6.505784060128229,2.5760414581818445,7,7,6.464588303689961
7040,9176,2014-07-18 08:00:00,-8.6,-8.6,987.0,16.775,A,630.0,6.4457198193855785,2.8198896828577453,8,7,6.48768401848461
7041,9177,2014-07-18 09:00:00,-8.6,-8.6,1004.0,21.045,A,642.0,6.464588303689961,3.046663002222534,9,7,6.505784060128229
7042,9178,2014-07-18 10:00:00,-5.7,-8.6,1002.0,23.925,A,618.0,6.42648845745769,3.174923937339018,10,7,6.4457198193855785
7043,9179,2014-07-18 11:00:00,-4.3,-7.9,1000.0,26.465,A,642.0,6.464588303689961,3.275823105309951,11,7,6.464588303689961
7044,9180,2014-07-18 12:00:00,-5.7,-7.1,1000.0,2.765,A,612.0,6.416732282512326,1.0170406349742982,12,7,6.42648845745769
7045,9181,2014-07-18 13:00:00,-5.7,-10.7,987.0,3.53,A,618.0,6.42648845745769,1.2612978709452054,13,7,6.464588303689961
7046,9182,2014-07-18 14:00:00,-3.6,-8.6,988.0,3.795,A,660.0,6.492239835020471,1.3336844108475931,14,7,6.416732282512326
7047,9183,2014-07-18 15:00:00,-4.3,-9.3,1002.0,4.9350000000000005,A,669.0,6.505784060128229,1.596352672885445,15,7,6.42648845745769
7048,9184,2014-07-18 16:00:00,-4.3,-10.0,985.0,6.075,A,717.0,6.57507584059962,1.8041819892266122,16,7,6.492239835020471
7049,9185,2014-07-18 17:00:00,-5.0,-10.0,1001.0,1.765,A,690.0,6.536691597591305,0.56815069038526,17,7,6.505784060128229
7050,9186,2014-07-18 18:00:00,-7.1,-9.3,995.0,2.405,A,738.0,6.6039438246004725,0.8775499035577244,18,7,6.57507584059962
7051,9187,2014-07-18 19:00:00,-5.7,-7.9,1004.0,3.295,A,741.0,6.608000625296087,1.1924061679544706,19,7,6.536691597591305
7052,9188,2014-07-18 20:00:00,-5.7,-8.6,1004.0,4.3100000000000005,A,738.0,6.6039438246004725,1.4609379041156565,20,7,6.6039438246004725
7053,9189,2014-07-18 21:00:00,-7.9,-10.7,988.0,5.95,A,732.0,6.595780513961311,1.7833912195575383,21,7,6.608000625296087
7054,9190,2014-07-18 22:00:00,-6.4,-9.3,995.0,2.765,A,726.0,6.587550014824796,1.0170406349742982,22,7,6.6039438246004725
7055,9191,2014-07-18 23:00:00,-5.7,-9.3,990.0,2.78,A,726.0,6.587550014824796,1.0224509277025455,23,7,6.595780513961311
7056,9192,2014-07-19 00:00:00,-6.4,-6.4,1000.0,3.92,A,702.0,6.553933404025811,1.366091653802371,0,7,6.587550014824796
7057,9193,2014-07-19 01:00:00,-6.4,-5.7,1003.0,5.1850000000000005,A,747.0,6.616065185132817,1.6457698416814908,1,7,6.587550014824796
7058,9194,2014-07-19 02:00:00,-6.4,-7.9,989.0,5.2,A,780.0,6.659293919683638,1.6486586255873816,2,7,6.553933404025811
7059,9195,2014-07-19 03:00:00,-7.1,-9.3,1003.0,2.765,A,843.0,6.736966958001855,1.0170406349742982,3,7,6.616065185132817
7060,9196,2014-07-19 04:00:00,-5.0,-10.0,1002.0,3.53,A,759.0,6.63200177739563,1.2612978709452054,4,7,6.659293919683638
7061,9197,2014-07-19 05:00:00,-5.0,-6.4,1007.0,5.07,A,699.0,6.54965074223381,1.623340817603092,5,7,6.736966958001855
7062,9198,2014-07-19 06:00:00,-6.4,-7.1,995.0,6.985,A,645.0,6.4692503167957724,1.943764992708925,6,7,6.63200177739563
7063,9199,2014-07-19 07:00:00,-6.4,-9.3,1008.0,9.615,A,615.0,6.421622267806518,2.263324379040743,7,7,6.54965074223381
7064,9200,2014-07-19 08:00:00,-6.4,-10.0,991.0,12.495,A,597.0,6.391917113392602,2.5253285642869154,8,7,6.4692503167957724
7065,9201,2014-07-19 09:00:00,-5.0,-7.1,1000.0,2.39,A,660.0,6.492239835020471,0.8712933659434193,9,7,6.421622267806518
7066,9202,2014-07-19 10:00:00,-5.0,-7.9,995.0,3.54,A,657.0,6.48768401848461,1.264126727145683,10,7,6.391917113392602
7067,9203,2014-07-19 11:00:00,-3.6,-8.6,1007.0,6.795,A,627.0,6.440946540632921,1.916187047603107,11,7,6.492239835020471
7068,9204,2014-07-19 12:00:00,-2.9,-8.6,1004.0,1.515,A,618.0,6.42648845745769,0.4154154389613324,12,7,6.48768401848461
7069,9205,2014-07-19 13:00:00,-3.6,-6.4,988.0,2.405,A,645.0,6.4692503167957724,0.8775499035577244,13,7,6.440946540632921
7070,9206,2014-07-19 14:00:00,-3.6,-7.9,998.0,4.42,A,633.0,6.450470422144176,1.4861396960896067,14,7,6.42648845745769
7071,9207,2014-07-19 15:00:00,-4.3,-9.3,1000.0,1.765,A,621.0,6.431331081933479,0.56815069038526,15,7,6.4692503167957724
7072,9208,2014-07-19 16:00:00,-3.6,-6.4,992.0,3.405,A,672.0,6.51025834052315,1.2252449396014757,16,7,6.450470422144176
7073,9209,2014-07-19 17:00:00,-4.3,-9.3,1005.0,3.295,A,675.0,6.51471269087253,1.1924061679544706,17,7,6.431331081933479
7074,9210,2014-07-19 18:00:00,-7.1,-6.4,997.0,4.4350000000000005,A,690.0,6.536691597591305,1.489527615761543,18,7,6.51025834052315
7075,9211,2014-07-19 19:00:00,-7.9,-7.9,1005.0,5.575,A,702.0,6.553933404025811,1.7182923173461826,19,7,6.51471269087253
7076,9212,2014-07-19 20:00:00,-6.4,-8.6,1009.0,6.715,A,702.0,6.553933404025811,1.904343829975201,20,7,6.536691597591305
7077,9213,2014-07-19 21:00:00,-7.9,-7.9,993.0,7.98,A,720.0,6.579251212010101,2.0769384114617173,21,7,6.553933404025811
7078,9214,2014-07-19 22:00:00,-9.3,-10.0,1004.0,3.415,A,786.0,6.666956792429207,1.2281774930227534,22,7,6.553933404025811
7079,9215,2014-07-19 23:00:00,-7.1,-8.6,995.0,5.92,A,810.0,6.697034247666484,1.7783364488959144,23,7,6.579251212010101
7080,9216,2014-07-20 00:00:00,-7.1,-9.3,1010.0,7.335,A,744.0,6.612041034833092,1.9926574115949451,0,7,6.666956792429207
7081,9217,2014-07-20 01:00:00,-5.7,-9.3,1007.0,10.965,A,558.0,6.324358962381311,2.3947083818698514,1,7,6.697034247666484
7082,9218,2014-07-20 02:00:00,-5.7,-12.1,1011.0,8.9,A,333.0,5.808142489980444,2.186051276738094,2,7,6.612041034833092
7083,9219,2014-07-20 03:00:00,-3.6,-15.7,999.0,14.71,A,231.0,5.442417710521793,2.688527534613346,3,7,6.324358962381311
7084,9220,2014-07-20 04:00:00,-6.4,-14.3,1006.0,19.505,A,240.0,5.480638923341991,2.97067084295862,4,7,5.808142489980444
7085,9221,2014-07-20 05:00:00,-4.3,-16.4,1004.0,23.8,A,246.0,5.5053315359323625,3.169685580677429,5,7,5.442417710521793
7086,9222,2014-07-20 06:00:00,-6.4,-17.1,998.0,29.095,A,219.0,5.389071729816501,3.3705663381086333,6,7,5.480638923341991
7087,9223,2014-07-20 07:00:00,-5.0,-15.7,1001.0,34.39,A,189.0,5.241747015059643,3.537765824444175,7,7,5.5053315359323625
7088,9224,2014-07-20 08:00:00,-5.7,-17.1,996.0,40.2,A,204.0,5.318119993844216,3.6938669956249757,8,7,5.389071729816501
7089,9225,2014-07-20 09:00:00,-7.9,-16.4,1007.0,43.97,A,204.0,5.318119993844216,3.7835075831927187,9,7,5.241747015059643
7090,9226,2014-07-20 10:00:00,-5.0,-15.7,1012.0,48.765,A,207.0,5.332718793265369,3.8870128424239785,10,7,5.318119993844216
7091,9227,2014-07-20 11:00:00,-6.4,-17.1,1010.0,54.075,A,201.0,5.303304908059076,3.9903719718391226,11,7,5.318119993844216
7092,9228,2014-07-20 12:00:00,-5.0,-17.1,999.0,61.975,A,222.0,5.402677381872279,4.126731077921254,12,7,5.332718793265369
7093,9229,2014-07-20 13:00:00,-6.4,-20.0,1011.0,67.285,A,228.0,5.429345628954441,4.208937329193505,13,7,5.303304908059076
7094,9230,2014-07-20 14:00:00,-5.0,-16.4,997.0,72.955,A,219.0,5.389071729816501,4.289842812715985,14,7,5.402677381872279
7095,9231,2014-07-20 15:00:00,-7.1,-18.6,995.0,78.015,A,186.0,5.225746673713202,4.356901115893145,15,7,5.429345628954441
7096,9232,2014-07-20 16:00:00,-5.7,-17.9,1011.0,85.165,A,183.0,5.209486152841421,4.44459055131254,16,7,5.389071729816501
7097,9233,2014-07-20 17:00:00,-5.7,-20.0,1007.0,91.1,A,204.0,5.318119993844216,4.511957804265912,17,7,5.225746673713202
7098,9234,2014-07-20 18:00:00,-7.1,-21.4,1016.0,96.52,A,228.0,5.429345628954441,4.569750240756831,18,7,5.209486152841421
7099,9235,2014-07-20 19:00:00,-6.4,-18.6,1009.0,100.815,A,210.0,5.3471075307174685,4.613287154090039,19,7,5.318119993844216
7100,9236,2014-07-20 20:00:00,-7.1,-20.7,1016.0,106.75,A,228.0,5.429345628954441,4.670489652108734,20,7,5.429345628954441
7101,9237,2014-07-20 21:00:00,-7.9,-17.9,1006.0,112.185,A,210.0,5.3471075307174685,4.7201492943117405,21,7,5.3471075307174685
7102,9238,2014-07-20 22:00:00,-7.1,-20.7,1012.0,119.335,A,198.0,5.288267030694535,4.781934664115507,22,7,5.429345628954441
7103,9239,2014-07-20 23:00:00,-9.3,-20.0,1016.0,126.485,A,216.0,5.375278407684165,4.840123724061659,23,7,5.3471075307174685
7104,9240,2014-07-21 00:00:00,-10.7,-21.4,1017.0,132.295,A,204.0,5.318119993844216,4.885034277511805,0,7,5.288267030694535
7105,9241,2014-07-21 01:00:00,-9.3,-22.9,1011.0,139.945,A,204.0,5.318119993844216,4.9412494882778635,1,7,5.375278407684165
7106,9242,2014-07-21 02:00:00,-12.1,-22.1,1013.0,146.97,A,180.0,5.19295685089021,4.990228484318593,2,7,5.318119993844216
7107,9243,2014-07-21 03:00:00,-11.4,-20.7,1009.0,154.745,A,186.0,5.225746673713202,5.0417786008650145,3,7,5.318119993844216
7108,9244,2014-07-21 04:00:00,-12.1,-22.1,1005.0,160.555,A,183.0,5.209486152841421,5.0786365629967145,4,7,5.19295685089021
7109,9245,2014-07-21 05:00:00,-12.1,-22.1,1015.0,166.705,A,183.0,5.209486152841421,5.1162257833081375,5,7,5.225746673713202
7110,9246,2014-07-21 06:00:00,-12.1,-23.6,1014.0,173.015,A,198.0,5.288267030694535,5.153378295941412,6,7,5.209486152841421
7111,9247,2014-07-21 07:00:00,-12.9,-22.1,1016.0,176.535,A,195.0,5.272999558563747,5.1735191569977355,7,7,5.209486152841421
7112,9248,2014-07-21 08:00:00,-12.9,-21.4,999.0,181.205,A,207.0,5.332718793265369,5.199628987047161,8,7,5.288267030694535
7113,9249,2014-07-21 09:00:00,-9.3,-21.4,1002.0,187.25,A,219.0,5.389071729816501,5.232444622397328,9,7,5.272999558563747
7114,9250,2014-07-21 10:00:00,-9.3,-21.4,999.0,5.795,A,222.0,5.402677381872279,1.756995476791715,10,7,5.332718793265369
7115,9251,2014-07-21 11:00:00,-10.0,-20.7,1005.0,10.565,A,204.0,5.318119993844216,2.35754665106802,11,7,5.389071729816501
7116,9252,2014-07-21 12:00:00,-9.3,-22.1,1017.0,14.71,A,192.0,5.2574953720277815,2.688527534613346,12,7,5.402677381872279
7117,9253,2014-07-21 13:00:00,-7.9,-23.6,1013.0,18.73,A,213.0,5.3612921657094255,2.930126516455997,13,7,5.318119993844216
7118,9254,2014-07-21 14:00:00,-6.4,-22.9,1014.0,5.005,A,201.0,5.303304908059076,1.6104374127671839,14,7,5.2574953720277815
7119,9255,2014-07-21 15:00:00,-7.9,-19.3,1003.0,5.545,A,189.0,5.241747015059643,1.7128966208023304,15,7,5.3612921657094255
7120,9256,2014-07-21 16:00:00,-7.1,-21.4,1001.0,8.8,A,198.0,5.288267030694535,2.174751721484161,16,7,5.303304908059076
7121,9257,2014-07-21 17:00:00,-9.3,-19.3,1011.0,10.815,A,198.0,5.288267030694535,2.380934059405022,17,7,5.241747015059643
7122,9258,2014-07-21 18:00:00,-10.0,-20.0,1000.0,11.355,A,198.0,5.288267030694535,2.4296581755575217,18,7,5.288267030694535
7123,9259,2014-07-21 19:00:00,-10.0,-22.1,1016.0,2.665,A,204.0,5.318119993844216,0.9802040576178078,19,7,5.288267030694535
7124,9260,2014-07-21 20:00:00,-9.3,-21.4,1002.0,6.56,A,216.0,5.375278407684165,1.8809906029559975,20,7,5.288267030694535
7125,9261,2014-07-21 21:00:00,-10.0,-19.3,1016.0,11.08,A,213.0,5.3612921657094255,2.405141681319138,21,7,5.318119993844216
7126,9262,2014-07-21 22:00:00,-10.0,-18.6,998.0,5.395,A,210.0,5.3471075307174685,1.6854725987100978,22,7,5.375278407684165
7127,9263,2014-07-21 23:00:00,-12.1,-20.0,1017.0,6.435,A,210.0,5.3471075307174685,1.86175184104809,23,7,5.3612921657094255
7128,9264,2014-07-22 00:00:00,-10.7,-19.3,999.0,10.065,A,198.0,5.288267030694535,2.309064059091755,0,7,5.3471075307174685
7129,9265,2014-07-22 01:00:00,-12.1,-21.4,1014.0,5.52,A,216.0,5.375278407684165,1.7083778602890038,1,7,5.3471075307174685
7130,9266,2014-07-22 02:00:00,-14.3,-22.9,998.0,10.815,A,195.0,5.272999558563747,2.380934059405022,2,7,5.288267030694535
7131,9267,2014-07-22 03:00:00,-13.6,-22.9,1007.0,15.235,A,198.0,5.288267030694535,2.7235954124376724,3,7,5.375278407684165
7132,9268,2014-07-22 04:00:00,-12.1,-24.3,1016.0,4.255,A,210.0,5.3471075307174685,1.4480947620253375,4,7,5.272999558563747
7133,9269,2014-07-22 05:00:00,-11.4,-21.4,997.0,9.05,A,216.0,5.375278407684165,2.2027647577118348,5,7,5.288267030694535
7134,9270,2014-07-22 06:00:00,-11.4,-22.1,1004.0,12.82,A,195.0,5.272999558563747,2.551006451492524,6,7,5.3471075307174685
7135,9271,2014-07-22 07:00:00,-15.7,-22.9,1005.0,3.755,A,189.0,5.241747015059643,1.3230882852160981,7,7,5.375278407684165
7136,9272,2014-07-22 08:00:00,-11.4,-20.0,1016.0,6.045,A,213.0,5.3612921657094255,1.799231484066756,8,7,5.272999558563747
7137,9273,2014-07-22 09:00:00,-10.7,-20.7,1005.0,11.34,A,210.0,5.3471075307174685,2.428336298299606,9,7,5.241747015059643
7138,9274,2014-07-22 10:00:00,-8.6,-20.0,1013.0,15.735,A,222.0,5.402677381872279,2.7558875305163704,10,7,5.3612921657094255
7139,9275,2014-07-22 11:00:00,-7.9,-21.4,1011.0,19.755,A,192.0,5.2574953720277815,2.983406623863354,11,7,5.3471075307174685
7140,9276,2014-07-22 12:00:00,-8.6,-19.3,1006.0,4.77,A,222.0,5.402677381872279,1.5623463049002497,12,7,5.402677381872279
7141,9277,2014-07-22 13:00:00,-5.7,-22.1,1002.0,9.69,A,195.0,5.272999558563747,2.2710944259026746,13,7,5.2574953720277815
7142,9278,2014-07-22 14:00:00,-5.0,-21.4,1001.0,16.375,A,219.0,5.389071729816501,2.7957557815213154,14,7,5.402677381872279
7143,9279,2014-07-22 15:00:00,-5.0,-22.9,995.0,23.425,A,213.0,5.3612921657094255,3.153803828124486,15,7,5.272999558563747
7144,9280,2014-07-22 16:00:00,-7.1,-21.4,994.0,5.67,A,234.0,5.455321115357702,1.7351891177396608,16,7,5.389071729816501
7145,9281,2014-07-22 17:00:00,-6.4,-20.7,1008.0,10.19,A,234.0,5.455321115357702,2.321406847234633,17,7,5.3612921657094255
7146,9282,2014-07-22 18:00:00,-7.1,-17.9,994.0,12.355,A,246.0,5.5053315359323625,2.5140608394405732,18,7,5.455321115357702
7147,9283,2014-07-22 19:00:00,-12.1,-21.4,1001.0,2.54,A,276.0,5.62040086571715,0.9321640810304452,19,7,5.455321115357702
7148,9284,2014-07-22 20:00:00,-10.7,-21.4,996.0,6.045,A,321.0,5.771441123130016,1.799231484066756,20,7,5.5053315359323625
7149,9285,2014-07-22 21:00:00,-12.1,-20.7,1004.0,1.765,A,408.0,6.0112671744041615,0.56815069038526,21,7,5.62040086571715
7150,9286,2014-07-22 22:00:00,-13.6,-19.3,1000.0,3.54,A,390.0,5.966146739123692,1.264126727145683,22,7,5.771441123130016
7151,9287,2014-07-22 23:00:00,-11.4,-21.4,1006.0,1.64,A,378.0,5.934894195619588,0.494696241836107,23,7,6.0112671744041615
7152,9288,2014-07-23 00:00:00,-12.9,-18.6,998.0,4.13,A,450.0,6.1092475827643655,1.4182774069729414,0,7,5.966146739123692
7153,9289,2014-07-23 01:00:00,-13.6,-20.0,999.0,6.42,A,1386.0,7.234177179749849,1.8594181177018698,1,7,5.934894195619588
7154,9290,2014-07-23 02:00:00,-12.9,-19.3,1000.0,8.675,A,1341.0,7.201170883281678,2.160445325832923,2,7,6.1092475827643655
7155,9291,2014-07-23 03:00:00,-14.3,-20.0,1002.0,11.805,A,690.0,6.536691597591305,2.4685231705374764,3,7,7.234177179749849
7156,9292,2014-07-23 04:00:00,-13.6,-20.0,1002.0,2.39,A,549.0,6.3080984415095305,0.8712933659434193,4,7,7.201170883281678
7157,9293,2014-07-23 05:00:00,-15.0,-21.4,1005.0,3.04,A,537.0,6.285998094508865,1.1118575154181303,5,7,6.536691597591305
7158,9294,2014-07-23 06:00:00,-16.4,-20.0,993.0,4.455,A,510.0,6.234410725718371,1.4940270609227726,6,7,6.3080984415095305
7159,9295,2014-07-23 07:00:00,-15.0,-20.0,1010.0,1.45,A,444.0,6.095824562432225,0.371563556432483,7,7,6.285998094508865
